Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M
30/12/2018;10000460;30/12/2017;1516,52;01/01/2018;119156;P01;47550;Red Spade Turkey Hot Dogs;13000;1160,7;216666;30/12/2018;1965,58;3482,1;957,15;1008,43;655,1933333;3;154;EA
30/12/2018;10000460;30/12/2017;274,83;01/01/2018;119156;P01;28739;Ebony Canned Peanuts;6000;157,76;216666;30/12/2018;356,21;631,04;237,28;118,93;89,0525;4;154;SE
30/12/2018;10004302;30/12/2017;495,15;01/01/2018;119109;P01;39681;Even Better Low Fat String Cheese;16000;561,04;216307;30/12/2018;626,93;1122,08;395,98;230,95;313,465;2;182;EA
30/12/2018;10006862;30/12/2017;232,25;01/01/2018;119114;P01;39680;Even Better String Cheese;33000;263,15;216373;30/12/2018;294,05;526,3;203,05;91;147,025;2;110;EA
30/12/2018;10006862;30/12/2017;247,58;01/01/2018;119114;P01;39681;Even Better Low Fat String Cheese;34000;561,04;216373;30/12/2018;313,46;561,04;197,99;115,47;313,46;1;110;EA
30/12/2018;10006862;30/12/2017;330,09;01/01/2018;119114;P01;39900;Washington Cranberry Juice;35000;187,01;216373;30/12/2018;417,95;748,04;211,87;206,08;104,4875;4;110;EA
30/12/2018;10007134;30/12/2017;883,7058;01/01/2018;119110;P01;28881;Nationeel Corn Chips;3000;48,8438;216317;30/12/2018;1118,89;2002,5958;424,91;693,98;27,29;41;182;EA
30/12/2018;10007134;30/12/2017;1166,819;01/01/2018;119122;P01;38076;Cutting Edge Foot-Long Hot Dogs;3000;528,8338;216450;30/12/2018;1477,35;2644,169;607,39;869,96;295,47;5;182;EA
30/12/2018;10007134;30/12/2017;668,1678;01/01/2018;119122;P01;28881;Nationeel Corn Chips;4000;48,8438;216450;30/12/2018;845,99;1514,1578;321,27;524,72;27,29;31;182;EA
30/12/2018;10008134;30/12/2017;347,64;01/01/2018;119106;P01;45880;Red Spade Low Fat Bologna;48001;767,75;216296;30/12/2018;420,11;767,75;288,16;131,95;420,11;1;115;EA
30/12/2018;10009652;30/12/2017;0;01/01/2018;119071;;63113;Landslide Columbian Coffee;3000;5,35;215894;30/12/2018;1070;1070;892,68;177,32;5,35;200;145;EA
30/12/2018;10009652;30/12/2017;0;01/01/2018;119070;;63645;Gorilla 2% Milk;2000;2,15;215893;30/12/2018;258;258;235,25;22,75;2,15;120;145;EA
30/12/2018;10009669;30/12/2017;52,63;01/01/2018;119129;P01;39680;Even Better String Cheese;2000;263,15;216493;30/12/2018;210,52;263,15;101,53;108,99;210,52;1;170;EA
30/12/2018;10009669;30/12/2017;325,57;01/01/2018;119144;P01;47801;Red Spade Foot-Long Hot Dogs;3000;1627,84;216625;30/12/2018;1302,27;1627,84;475,75;826,52;1302,27;1;170;EA
30/12/2018;10009669;30/12/2017;325,57;01/01/2018;119143;P01;47801;Red Spade Foot-Long Hot Dogs;3000;1627,84;216623;30/12/2018;1302,27;1627,84;475,75;826,52;1302,27;1;170;EA
30/12/2018;10009669;30/12/2017;60,25;01/01/2018;119144;P01;38050;Gorilla Chocolate Milk;1000;301,23;216625;30/12/2018;240,98;301,23;107,77;133,21;240,98;1;170;EA
30/12/2018;10009669;30/12/2017;60,25;01/01/2018;119143;P01;38050;Gorilla Chocolate Milk;1000;301,23;216623;30/12/2018;240,98;301,23;107,77;133,21;240,98;1;170;EA
30/12/2018;10009907;30/12/2017;0;01/01/2018;119105;P01;17801;Better Fancy Canned Sardines;1000;1431,23;216293;30/12/2018;1431,23;1431,23;449,69;981,54;1431,23;1;167;EA
30/12/2018;10009985;30/12/2017;783,97;01/01/2018;119186;P01;47801;Red Spade Foot-Long Hot Dogs;1000;1627,84;216728;30/12/2018;843,87;1627,84;475,75;368,12;843,87;1;173;EA
30/12/2018;10012422;30/12/2017;606,84;01/01/2018;119134;P01;17801;Better Fancy Canned Sardines;5000;1431,23;216525;30/12/2018;824,39;1431,23;449,69;374,7;824,39;1;176;EA
30/12/2018;10012422;30/12/2017;546,96;01/01/2018;119094;;63664;Just Right Fancy Canned Sardines;36000;645;216177;30/12/2018;743,04;1290;482,23;260,81;371,52;2;176;EA
30/12/2018;10012422;30/12/2017;465,26;01/01/2018;119134;P01;38076;Cutting Edge Foot-Long Hot Dogs;25000;548,66;216525;30/12/2018;632,06;1097,32;242,96;389,1;316,03;2;176;EA
30/12/2018;10012422;30/12/2017;255,44;01/01/2018;119134;P01;38050;Gorilla Chocolate Milk;21000;301,23;216525;30/12/2018;347,02;602,46;215,54;131,48;173,51;2;176;EA
30/12/2018;10012422;30/12/2017;734,53;01/01/2018;119134;P01;38051;Gorilla 1% Milk;22000;577,46;216525;30/12/2018;997,85;1732,38;628,41;369,44;332,6166667;3;176;EA
30/12/2018;10012422;30/12/2017;158,58;01/01/2018;119094;P01;39190;Nationeel Raisins;26000;187,01;216177;30/12/2018;215,44;374,02;153,67;61,77;107,72;2;176;EA
30/12/2018;10012422;30/12/2017;240,01;01/01/2018;119094;;63663;Just Right Fancy Canned Oysters;35000;283,03;216177;30/12/2018;326,05;566,06;176,18;149,87;163,025;2;176;EA
30/12/2018;10015824;30/12/2017;7037,6;01/01/2018;119173;;39906;Jeffers Wheat Puffs;1000;1759,4;216700;30/12/2018;7037,6;14075,2;4382,29;2655,31;879,7;8;103;EA
30/12/2018;10016548;30/12/2017;162,89;01/01/2018;119111;P01;39190;Nationeel Raisins;16000;187,01;216324;30/12/2018;211,13;374,02;153,67;57,46;105,565;2;153;EA
30/12/2018;10016548;30/12/2017;1246,66;01/01/2018;119121;P01;17801;Better Fancy Canned Sardines;2000;1431,23;216442;30/12/2018;1615,8;2862,46;899,38;716,42;807,9;2;153;EA
30/12/2018;10017638;30/12/2017;355,31;01/01/2018;119078;P01;26543;Bravo Fancy Canned Oysters;7000;140,02;216510;30/12/2018;344,79;700,1;208,49;136,3;68,958;5;115;EA
30/12/2018;10018628;30/12/2017;255,44;01/01/2018;119126;P01;38050;Gorilla Chocolate Milk;2000;301,23;216482;30/12/2018;347,02;602,46;215,54;131,48;173,51;2;144;EA
30/12/2018;10018628;30/12/2017;153,96;01/01/2018;119126;P01;62027;Big Time Home Style French Fries;4000;181,56;216482;30/12/2018;209,16;363,12;76,31;132,85;104,58;2;144;EA
30/12/2018;10018628;30/12/2017;1213,68;01/01/2018;119126;P01;17801;Better Fancy Canned Sardines;1000;1431,23;216482;30/12/2018;1648,78;2862,46;899,38;749,4;824,39;2;144;EA
30/12/2018;10018644;30/12/2017;897,09;01/01/2018;119118;P01;30092;Just Right Chicken Ramen Soup;9000;283,03;216420;30/12/2018;1084,12;1981,21;539,67;544,45;154,8742857;7;139;EA
30/12/2018;10019942;30/12/2017;2833,4;01/01/2018;119167;P01;11690;High Top Dried Mushrooms;3000;192,34;216691;30/12/2018;3129,14;5962,54;1035,02;2094,12;100,94;31;109;SE
30/12/2018;10019942;30/12/2017;862,2;01/01/2018;119167;P01;29071;Nationeel Salted Pretzels;6000;181,44;216691;30/12/2018;952,2;1814,4;298,64;653,56;95,22;10;109;SE
30/12/2018;10019942;30/12/2017;377,41;01/01/2018;119133;P01;28751;Ebony Cantelope;4000;113,46;216519;30/12/2018;416,81;794,22;218,62;198,19;59,54428571;7;109;SE
30/12/2018;10020192;30/12/2017;600,89;01/01/2018;119163;P01;30285;Even Better Chocolate Milk;2000;1327,05;216679;30/12/2018;726,16;1327,05;470,77;255,39;726,16;1;130;EA
30/12/2018;10020962;30/12/2017;4984;01/01/2018;119096;;61619;Better Noodle Soup;1000;1246;216198;30/12/2018;4984;9968;3912,85;1071,15;623;8;172;EA
31/12/2018;10021485;30/12/2017;59033,66;01/01/2018;119089;;63080;Landslide White Sugar;4000;563,2983;216153;31/12/2018;53626;112659,66;27854,72;25771,28;268,13;200;141;EA
31/12/2018;10021485;30/12/2017;40297,36;01/01/2018;119081;;61465;Super Apple Butter;2000;384,5168;215919;31/12/2018;36606;76903,36;18215,78;18390,22;183,03;200;141;EA
31/12/2018;10021485;30/12/2017;13194,1017;01/01/2018;119093;P01;62055;Big Time Frozen Peas;3001;645,6303;216161;31/12/2018;11985,48;25179,5817;7291,92;4693,56;307,32;39;141;EA
31/12/2018;10021485;30/12/2017;100743,4;01/01/2018;119092;;35197;Moms Turkey Hot Dogs;12000;384,5168;216159;31/12/2018;91515;192258,4;48692,25;42822,75;183,03;500;141;EA
30/12/2018;10021986;30/12/2017;0;01/01/2018;119080;P01;30042;Just Right Regular Ramen Soup;1000;285,4;216736;30/12/2018;285,4;285,4;107,18;178,22;285,4;1;179;EA
30/12/2018;10022168;30/12/2017;2,18;01/01/2018;119142;P01;34975;Better Canned Tuna in Water;4000;217,82;216622;30/12/2018;215,64;217,82;57,38;158,26;215,64;1;154;EA
30/12/2018;10022168;30/12/2017;315,14;01/01/2018;119142;P01;62616;Tell Tale Limes;16000;298;216622;30/12/2018;280,86;596;220,76;60,1;140,43;2;154;EA
30/12/2018;10022168;30/12/2017;315,14;01/01/2018;119142;P01;63560;Gorilla Low Fat String Cheese;22000;298;216622;30/12/2018;280,86;596;220,9;59,96;140,43;2;154;EA
30/12/2018;10022168;30/12/2017;472,71;01/01/2018;119142;P01;63559;Gorilla String Cheese;21000;298;216622;30/12/2018;421,29;894;330,54;90,75;140,43;3;154;EA
30/12/2018;10022240;30/12/2017;249,79;01/01/2018;119174;P01;30092;Just Right Chicken Ramen Soup;20000;283,03;216701;30/12/2018;316,27;566,06;154,19;162,08;158,135;2;111;EA
30/12/2018;10022240;30/12/2017;163,02;01/01/2018;119174;P01;29394;Pearl Chardonnay;19000;123,14;216701;30/12/2018;206,4;369,42;37,68;168,72;68,8;3;111;EA
30/12/2018;10022240;30/12/2017;1263,15;01/01/2018;119174;P01;17801;Better Fancy Canned Sardines;10000;1431,23;216701;30/12/2018;1599,31;2862,46;899,38;699,93;799,655;2;111;EA
30/12/2018;10022240;30/12/2017;363,73;01/01/2018;119174;P01;7536;Golden Apple Cinnamon Waffles;3000;274,75;216701;30/12/2018;460,52;824,25;166,5;294,02;153,5066667;3;111;EA
30/12/2018;10022240;30/12/2017;169,75;01/01/2018;119174;P01;11690;High Top Dried Mushrooms;8000;192,34;216701;30/12/2018;214,93;384,68;66,78;148,15;107,465;2;111;SE
30/12/2018;10022240;30/12/2017;240,2;01/01/2018;119174;P01;29071;Nationeel Salted Pretzels;18000;181,44;216701;30/12/2018;304,12;544,32;89,59;214,53;101,3733333;3;111;SE
30/12/2018;10022240;30/12/2017;585,6;01/01/2018;119174;P01;30286;Even Better 1% Milk;29000;1327,05;216701;30/12/2018;741,45;1327,05;470,85;270,6;741,45;1;111;EA
30/12/2018;10022750;30/12/2017;180,27;01/01/2018;119202;P01;60776;High Top Sweet Onion;1000;408,52;216774;30/12/2018;228,25;408,52;136,57;91,68;228,25;1;108;SE
30/12/2018;10024006;30/12/2017;162,41;01/01/2018;119120;P01;61855;Moms Sliced Ham;16000;122,68;216435;30/12/2018;205,63;368,04;72,75;132,88;68,54333333;3;157;EA
30/12/2018;10024006;30/12/2017;405,77;01/01/2018;119120;P01;39105;Nationeel Salsa Dip;11000;144,13;216435;30/12/2018;459,01;864,78;339,85;119,16;76,50166667;6;157;EA
30/12/2018;10024006;30/12/2017;842,18;01/01/2018;119120;P01;37170;Fast BBQ Potato Chips;9000;190,85;216435;30/12/2018;1066,32;1908,5;426,32;640;106,632;10;157;EA
30/12/2018;10024260;30/12/2017;205,72;01/01/2018;119169;;239782;BBB Best Strawberry Preserves;1000;472,36;216693;30/12/2018;266,64;472,36;118,71;147,93;266,64;1;181;EA
30/12/2018;10025025;30/12/2017;222,65;01/01/2018;119197;P01;30093;Just Right Canned Tuna in Water;1000;491,72;216761;30/12/2018;269,07;491,72;159,14;109,93;269,07;1;143;EA
31/12/2018;10025241;30/12/2017;2,91038E-11;01/01/2018;119103;;62846;Fast Mini Donuts;3000;186,04;216288;31/12/2018;186040;186040;87105,6;98934,4;186,04;1000;153;EA
31/12/2018;10025241;30/12/2017;1,45519E-11;01/01/2018;119086;;62846;Fast Mini Donuts;1000;186,04;216062;31/12/2018;93020;93020;43552,8;49467,2;186,04;500;153;EA
30/12/2018;10025552;30/12/2017;1309,5297;01/01/2018;119192;P01;37441;Atomic Mint Chocolate Bar;1000;1254,1899;216740;30/12/2018;2453,04;3762,5697;1032,83;1420,21;817,68;3;180;EA
30/12/2018;10025571;30/12/2017;606,84;01/01/2018;119123;P01;17801;Better Fancy Canned Sardines;1000;1431,23;216470;30/12/2018;824,39;1431,23;449,69;374,7;824,39;1;120;EA
30/12/2018;10025919;30/12/2017;466,37;01/01/2018;119182;;33503;Best Choice Graham Crackers;1000;1029,98;216716;30/12/2018;563,61;1029,98;312,93;250,68;563,61;1;108;EA
30/12/2018;10026839;30/12/2017;689,28;01/01/2018;119162;P01;17801;Better Fancy Canned Sardines;3000;1431,23;216678;30/12/2018;741,95;1431,23;449,69;292,26;741,95;1;130;EA
30/12/2018;10026839;30/12/2017;264,23;01/01/2018;119127;P01;38076;Cutting Edge Foot-Long Hot Dogs;1000;548,66;216485;30/12/2018;284,43;548,66;121,48;162,95;284,43;1;130;EA
31/12/2018;10000478;31/12/2017;229,21;02/01/2018;119255;P01;39185;Nationeel Grape Fruit Roll;18000;263,15;216207;31/12/2018;297,09;526,3;180,9;116,19;148,545;2;183;EA
31/12/2018;10000478;31/12/2017;477,9;02/01/2018;119283;P01;38076;Cutting Edge Foot-Long Hot Dogs;7000;548,66;216515;31/12/2018;619,42;1097,32;242,96;376,46;309,71;2;183;EA
31/12/2018;10002220;31/12/2017;168,36;02/01/2018;119226;P01;61501;Excellent Mango Drink;40000;376,61;216627;31/12/2018;208,25;376,61;183,31;24,94;208,25;1;127;EA
31/12/2018;10002220;31/12/2017;169,22;02/01/2018;119224;P01;38844;Ebony Plums;28000;189,27;216323;31/12/2018;209,32;378,54;105,81;103,51;104,66;2;127;EA
31/12/2018;10002220;31/12/2017;330,29;02/01/2018;119226;P01;29394;Pearl Chardonnay;16000;123,14;216627;31/12/2018;408,55;738,84;75,37;333,18;68,09166667;6;127;EA
31/12/2018;10002220;31/12/2017;343,21;02/01/2018;119226;P01;45880;Red Spade Low Fat Bologna;36000;767,75;216627;31/12/2018;424,54;767,75;288,16;136,38;424,54;1;127;EA
31/12/2018;10002220;31/12/2017;253,05;02/01/2018;119226;P01;30092;Just Right Chicken Ramen Soup;18000;283,03;216627;31/12/2018;313,01;566,06;154,19;158,82;156,505;2;127;EA
31/12/2018;10002220;31/12/2017;405,55;02/01/2018;119226;P01;29071;Nationeel Salted Pretzels;13000;181,44;216627;31/12/2018;501,65;907,2;149,32;352,33;100,33;5;127;SE
31/12/2018;10002220;31/12/2017;186,69;02/01/2018;119226;P01;62871;Fast Dried Apples;44000;21,98;216627;31/12/2018;230,93;417,62;94,46;136,47;12,15421053;19;127;EA
31/12/2018;10002506;31/12/2017;223,03;02/01/2018;119285;P01;29394;Pearl Chardonnay;17000;123,14;216551;31/12/2018;269,53;492,56;50,24;219,29;67,3825;4;103;EA
31/12/2018;10007123;31/12/2017;531,71;02/01/2018;119252;P01;38050;Gorilla Chocolate Milk;7000;301,23;216190;31/12/2018;673,21;1204,92;431,09;242,12;168,3025;4;160;EA
31/12/2018;10007134;31/12/2017;432,98;02/01/2018;119304;P01;33475;Best Choice Chocolate Chip Cookies;1000;981,19;216724;31/12/2018;548,21;981,19;335,34;212,87;548,21;1;182;EA
31/12/2018;10007134;31/12/2017;301,7532;02/01/2018;119279;P01;28881;Nationeel Corn Chips;6000;48,8438;216477;31/12/2018;382,06;683,8132;145,09;236,97;27,29;14;182;EA
31/12/2018;10007134;31/12/2017;7934,3692;02/01/2018;119279;P01;38076;Cutting Edge Foot-Long Hot Dogs;5000;528,8338;216477;31/12/2018;10045,98;17980,3492;4130,28;5915,7;295,47;34;182;EA
31/12/2018;10009356;31/12/2017;281,65;02/01/2018;119241;P01;60794;High Top Walnuts;20000;51,88;216102;31/12/2018;237,15;518,8;104,93;132,22;23,715;10;103;EA
31/12/2018;10009356;31/12/2017;548,382;02/01/2018;119241;P01;61484;Super Creamy Peanut Butter;21000;50,5051;216102;31/12/2018;461,72;1010,102;304,86;156,86;23,086;20;103;EA
31/12/2018;10009356;31/12/2017;40264,18;02/01/2018;119241;P01;36001;Big Time Frozen Cheese Pizza;1000;412,03;216102;31/12/2018;33901,22;74165,4;15162,12;18739,1;188,3401111;180;103;EA
31/12/2018;10009356;31/12/2017;709,89;02/01/2018;119241;P01;28929;Nationeel Potato Chips;2000;37,36;216102;31/12/2018;597,71;1307,6;259,95;337,76;17,07742857;35;103;EA
31/12/2018;10009356;31/12/2017;402,29;02/01/2018;119241;P01;36015;Big Time Apple Cinnamon Waffles;15000;37,05;216102;31/12/2018;338,71;741;116,31;222,4;16,9355;20;103;EA
31/12/2018;10009985;31/12/2017;227,9375;02/01/2018;119247;P01;34581;Super White Sugar;6000;157,7625;216148;31/12/2018;245,35;473,2875;143,73;101,62;81,78333333;3;173;EA
31/12/2018;10010884;31/12/2017;1049,35;02/01/2018;119228;P01;20910;Moms Sliced Turkey;3000;824,96;216833;31/12/2018;1425,53;2474,88;782,94;642,59;475,1766667;3;105;EA
31/12/2018;10010884;31/12/2017;169,1;02/01/2018;119228;P01;25300;Fast Dried Apples;6000;199,41;216833;31/12/2018;229,72;398,82;111,87;117,85;114,86;2;105;EA
31/12/2018;10010884;31/12/2017;524,1;02/01/2018;119228;P01;36001;Big Time Frozen Cheese Pizza;11000;412,03;216833;31/12/2018;711,99;1236,09;252,7;459,29;237,33;3;105;EA
31/12/2018;10010912;31/12/2017;272,79;02/01/2018;119280;P01;38050;Gorilla Chocolate Milk;19000;301,23;216499;31/12/2018;329,67;602,46;215,54;114,13;164,835;2;160;EA
31/12/2018;10010935;31/12/2017;1043,03;02/01/2018;119253;P01;60035;Golden Waffles;2000;731,95;216196;31/12/2018;1152,82;2195,85;806,97;345,85;384,2733333;3;139;EA
31/12/2018;10014238;31/12/2017;988,47;02/01/2018;119227;;61930;Big Time Frozen Sausage Pizza;1000;211,89;216614;31/12/2018;1130,43;2118,9;681,28;449,15;113,043;10;129;EA
31/12/2018;10014546;31/12/2017;523,58;02/01/2018;119240;P01;38109;Cutting Edge Sliced Ham;23000;1103;216096;31/12/2018;579,42;1103;513,15;66,27;579,42;1;125;EA
31/12/2018;10014546;31/12/2017;323,09;02/01/2018;119271;;38786;Ebony Prepared Salad;24000;240,91;216411;31/12/2018;399,64;722,73;140,14;259,5;133,2133333;3;125;SE
31/12/2018;10014739;31/12/2017;599,68;02/01/2018;119308;;63650;Gorilla 1% Milk;1000;1132,32;216748;31/12/2018;532,64;1132,32;361,38;171,26;532,64;1;118;EA
31/12/2018;10014802;31/12/2017;410,5;02/01/2018;119215;P01;24336;Fast Low Fat Cookies;1000;219,99;216787;31/12/2018;469,46;879,96;139,27;330,19;117,365;4;117;EA
31/12/2018;10015495;31/12/2017;459,82;02/01/2018;119257;P01;29255;Thresher Spicy Mints;49000;507,75;216254;31/12/2018;555,68;1015,5;325,78;229,9;277,84;2;125;EA
31/12/2018;10016549;31/12/2017;224,06;02/01/2018;119237;P01;29255;Thresher Spicy Mints;5000;507,75;216085;31/12/2018;283,69;507,75;162,89;120,8;283,69;1;105;EA
31/12/2018;10016588;31/12/2017;198,96;02/01/2018;119267;P01;37880;Bravo Canned Yams;57000;207,18;216374;31/12/2018;215,4;414,36;119,61;95,79;107,7;2;104;EA
31/12/2018;10016588;31/12/2017;211,47;02/01/2018;119267;P01;37060;Tell Tale Limes;52003;138,89;216374;31/12/2018;205,2;416,67;134,42;70,78;68,4;3;104;EA
31/12/2018;10016588;31/12/2017;608,95;02/01/2018;119267;P01;30500;Blue Label Canned Beets;36000;634,11;216374;31/12/2018;659,27;1268,22;544,11;115,16;329,635;2;104;EA
31/12/2018;10016858;31/12/2017;175,98;02/01/2018;119276;;23426;Tell Tale Plums;1000;65,61;216447;31/12/2018;217,68;393,66;37,45;180,23;36,28;6;159;EA
31/12/2018;10017553;31/12/2017;1115,1402;02/01/2018;119331;;36949;Tell Tale Onions;1000;1393,9301;216810;31/12/2018;1672,72;2787,8602;941,91;730,81;836,36;2;112;EA
31/12/2018;10017638;31/12/2017;347,64;02/01/2018;119230;P01;45880;Red Spade Low Fat Bologna;1000;767,75;216769;31/12/2018;420,11;767,75;288,16;131,95;420,11;1;115;EA
31/12/2018;10018871;31/12/2017;4,54747E-13;02/01/2018;119207;;30447;Washington Orange Juice;1000;36,7587;215991;31/12/2018;3675,87;3675,87;1946,56;1729,31;36,7587;100;154;EA
31/12/2018;10018871;31/12/2017;-0,002;02/01/2018;119211;;35009;Better Fancy Canned Sardines;1000;39,1545;216107;31/12/2018;3288,98;3288,978;1433,69;1855,29;39,15452381;84;154;EA
31/12/2018;10018871;31/12/2017;-0,0036;02/01/2018;119210;;14919;Good Chablis Wine;1000;18,8298;216030;31/12/2018;3163,41;3163,4064;3422,87;-259,46;18,82982143;168;154;EA
31/12/2018;10018871;31/12/2017;-0,0044;02/01/2018;119209;;35112;Carlson Havarti Cheese;1000;10,1574;216028;31/12/2018;1462,67;1462,6656;444,47;1018,2;10,15743056;144;154;EA
31/12/2018;10018871;31/12/2017;-0,004;02/01/2018;119212;;31320;Club Chocolate Milk;1000;9,9198;216111;31/12/2018;1190,38;1190,376;338,6;851,78;9,919833333;120;154;EA
31/12/2018;10018871;31/12/2017;-0,0028;02/01/2018;119208;;35010;Better Rice Soup;1000;38,5506;216027;31/12/2018;6245,2;6245,1972;3030,76;3214,44;38,55061728;162;154;EA
31/12/2018;10019410;31/12/2017;1802,71;02/01/2018;119219;P01;38076;Cutting Edge Foot-Long Hot Dogs;2000;548,66;216063;31/12/2018;1489,25;3291,96;728,87;760,38;248,2083333;6;179;EA
31/12/2018;10020192;31/12/2017;254,04;02/01/2018;119300;P01;39681;Even Better Low Fat String Cheese;2000;561,04;216684;31/12/2018;307;561,04;197,99;109,01;307;1;130;EA
31/12/2018;10020192;31/12/2017;303;02/01/2018;119251;P01;38826;Ebony Macintosh Apples;35000;223,06;216172;31/12/2018;366,18;669,18;111,35;254,83;122,06;3;130;SE
31/12/2018;10021204;31/12/2017;388,28;02/01/2018;119222;P01;36015;Big Time Apple Cinnamon Waffles;7000;37,05;216276;31/12/2018;352,72;741;116,31;236,41;17,636;20;120;EA
31/12/2018;10021412;31/12/2017;12028,3;02/01/2018;119333;;64800;American Corned Beef;1000;456,57;216813;31/12/2018;10800,2;22828,5;6494,56;4305,64;216,004;50;142;EA
31/12/2018;10021412;31/12/2017;12028,31;02/01/2018;119332;;64800;American Corned Beef;1000;456,57;216811;31/12/2018;10800,19;22828,5;6494,56;4305,63;216,0038;50;142;EA
31/12/2018;10021470;31/12/2017;265,07;02/01/2018;119346;P01;604700;Club Sharp Cheddar Cheese;1000;575;216871;31/12/2018;309,93;575;208,73;101,2;309,93;1;145;EA
31/12/2018;10021977;31/12/2017;169,36;02/01/2018;119274;P01;39594;Just Right Beef Soup;23000;187,01;216428;31/12/2018;204,66;374,02;75,97;128,69;102,33;2;117;EA
31/12/2018;10021977;31/12/2017;258,27;02/01/2018;119242;P01;61854;Moms Sliced Turkey;191000;285,19;216103;31/12/2018;312,11;570,38;171,08;141,03;156,055;2;117;EA
31/12/2018;10021977;31/12/2017;762,55;02/01/2018;119274;P01;39116;Nationeel Avocado Dip;22000;842,04;216428;31/12/2018;921,53;1684,08;640,32;281,21;460,765;2;117;EA
31/12/2018;10021977;31/12/2017;504,08;02/01/2018;119274;P01;29260;Monarch Ravioli;14000;556,63;216428;31/12/2018;609,18;1113,26;332,59;276,59;304,59;2;117;EA
30/12/2018;10021986;31/12/2017;0;02/01/2018;119231;;33245;High Top Oranges;1000;466,9;216798;30/12/2018;466,9;466,9;264,36;202,54;466,9;1;179;EA
31/12/2018;10022431;31/12/2017;244,84;02/01/2018;119254;P01;38051;Gorilla 1% Milk;17000;577,46;216201;31/12/2018;332,62;577,46;209,47;123,15;332,62;1;113;EA
31/12/2018;10022490;31/12/2017;206,16;02/01/2018;119273;P01;34238;Best Choice Frosted Donuts;15000;203,11;216427;31/12/2018;200,06;406,22;98,95;101,11;100,03;2;107;EA
31/12/2018;10023241;31/12/2017;815,94;02/01/2018;119236;P01;62623;Tell Tale Firm Tofu;35000;298;216083;31/12/2018;674,06;1490;535,47;138,59;134,812;5;157;EA
31/12/2018;10023241;31/12/2017;815,94;02/01/2018;119236;P01;63560;Gorilla Low Fat String Cheese;38000;298;216083;31/12/2018;674,06;1490;552,24;121,82;134,812;5;157;EA
31/12/2018;10023241;31/12/2017;815,94;02/01/2018;119236;P01;63744;Cutting Edge Potato Salad;36000;298;216083;31/12/2018;674,06;1490;554,81;119,25;134,812;5;157;EA
31/12/2018;10023241;31/12/2017;811,56;02/01/2018;119236;P01;15236;Great Muffins;23000;37,05;216083;31/12/2018;670,44;1482;178,8;491,64;16,761;40;157;EA
